date,health_unscaled,health_monthly,isPartial,scale,health
2013-04-13,53,65.0,,0.65,34.45
2013-04-14,54,65.0,,0.65,35.1
2013-04-15,91,65.0,,0.65,59.15
2013-04-16,90,65.0,,0.65,58.5
2013-04-17,86,65.0,,0.65,55.9
2013-04-18,85,65.0,,0.65,55.25
2013-04-19,75,65.0,,0.65,48.75
2013-04-20,47,65.0,,0.65,30.55
2013-04-21,48,65.0,,0.65,31.200000000000003
2013-04-22,97,65.0,,0.65,63.050000000000004
2013-04-23,91,65.0,,0.65,59.15
2013-04-24,90,65.0,,0.65,58.5
2013-04-25,89,65.0,,0.65,57.85
2013-04-26,83,65.0,,0.65,53.95
2013-04-27,50,65.0,,0.65,32.5
2013-04-28,48,65.0,,0.65,31.200000000000003
2013-04-29,96,65.0,,0.65,62.400000000000006
2013-04-30,94,65.0,,0.65,61.1
2013-05-01,99,61.0,False,0.61,60.39
2013-05-02,96,61.0,,0.61,58.56
2013-05-03,84,61.0,,0.61,51.24
2013-05-04,51,61.0,,0.61,31.11
2013-05-05,52,61.0,,0.61,31.72
2013-05-06,99,61.0,,0.61,60.39
2013-05-07,99,61.0,,0.61,60.39
2013-05-08,96,61.0,,0.61,58.56
2013-05-09,92,61.0,,0.61,56.12
2013-05-10,84,61.0,,0.61,51.24
2013-05-11,49,61.0,,0.61,29.89
2013-05-12,43,61.0,,0.61,26.23
2013-05-13,98,61.0,,0.61,59.78
2013-05-14,98,61.0,,0.61,59.78
2013-05-15,95,61.0,,0.61,57.949999999999996
2013-05-16,90,61.0,,0.61,54.9
2013-05-17,85,61.0,,0.61,51.85
2013-05-18,50,61.0,,0.61,30.5
2013-05-19,47,61.0,,0.61,28.669999999999998
2013-05-20,96,61.0,,0.61,58.56
2013-05-21,96,61.0,,0.61,58.56
2013-05-22,92,61.0,,0.61,56.12
2013-05-23,89,61.0,,0.61,54.29
2013-05-24,80,61.0,,0.61,48.8
2013-05-25,47,61.0,,0.61,28.669999999999998
2013-05-26,43,61.0,,0.61,26.23
2013-05-27,53,61.0,,0.61,32.33
2013-05-28,100,61.0,,0.61,61.0
2013-05-29,98,61.0,,0.61,59.78
2013-05-30,97,61.0,,0.61,59.17
2013-05-31,88,61.0,,0.61,53.68
2013-06-01,52,60.0,False,0.6,31.2
2013-06-02,49,60.0,,0.6,29.4
2013-06-03,100,60.0,,0.6,60.0
2013-06-04,95,60.0,,0.6,57.0
2013-06-05,94,60.0,,0.6,56.4
2013-06-06,93,60.0,,0.6,55.8
2013-06-07,86,60.0,,0.6,51.6
2013-06-08,49,60.0,,0.6,29.4
2013-06-09,50,60.0,,0.6,30.0
2013-06-10,93,60.0,,0.6,55.8
2013-06-11,96,60.0,,0.6,57.599999999999994
2013-06-12,95,60.0,,0.6,57.0
2013-06-13,89,60.0,,0.6,53.4
2013-06-14,82,60.0,,0.6,49.199999999999996
2013-06-15,49,60.0,,0.6,29.4
2013-06-16,43,60.0,,0.6,25.8
2013-06-17,95,60.0,,0.6,57.0
2013-06-18,92,60.0,,0.6,55.199999999999996
2013-06-19,96,60.0,,0.6,57.599999999999994
2013-06-20,88,60.0,,0.6,52.8
2013-06-21,81,60.0,,0.6,48.6
2013-06-22,48,60.0,,0.6,28.799999999999997
2013-06-23,50,60.0,,0.6,30.0
2013-06-24,95,60.0,,0.6,57.0
2013-06-25,95,60.0,,0.6,57.0
2013-06-26,91,60.0,,0.6,54.6
2013-06-27,94,60.0,,0.6,56.4
2013-06-28,81,60.0,,0.6,48.6
2013-06-29,49,60.0,,0.6,29.4
2013-06-30,50,60.0,,0.6,30.0
2013-07-01,91,63.0,False,0.63,57.33
2013-07-02,95,63.0,,0.63,59.85
2013-07-03,85,63.0,,0.63,53.55
2013-07-04,47,63.0,,0.63,29.61
2013-07-05,71,63.0,,0.63,44.73
2013-07-06,47,63.0,,0.63,29.61
2013-07-07,49,63.0,,0.63,30.87
2013-07-08,100,63.0,,0.63,63.0
2013-07-09,99,63.0,,0.63,62.37
2013-07-10,91,63.0,,0.63,57.33
2013-07-11,94,63.0,,0.63,59.22
2013-07-12,86,63.0,,0.63,54.18
2013-07-13,48,63.0,,0.63,30.240000000000002
2013-07-14,45,63.0,,0.63,28.35
2013-07-15,97,63.0,,0.63,61.11
2013-07-16,94,63.0,,0.63,59.22
2013-07-17,95,63.0,,0.63,59.85
2013-07-18,95,63.0,,0.63,59.85
2013-07-19,84,63.0,,0.63,52.92
2013-07-20,47,63.0,,0.63,29.61
2013-07-21,48,63.0,,0.63,30.240000000000002
2013-07-22,97,63.0,,0.63,61.11
2013-07-23,98,63.0,,0.63,61.74
2013-07-24,93,63.0,,0.63,58.59
2013-07-25,96,63.0,,0.63,60.480000000000004
2013-07-26,86,63.0,,0.63,54.18
2013-07-27,53,63.0,,0.63,33.39
2013-07-28,49,63.0,,0.63,30.87
2013-07-29,99,63.0,,0.63,62.37
2013-07-30,94,63.0,,0.63,59.22
2013-07-31,94,63.0,,0.63,59.22
2013-08-01,89,65.0,False,0.65,57.85
2013-08-02,79,65.0,,0.65,51.35
2013-08-03,46,65.0,,0.65,29.900000000000002
2013-08-04,46,65.0,,0.65,29.900000000000002
2013-08-05,91,65.0,,0.65,59.15
2013-08-06,92,65.0,,0.65,59.800000000000004
2013-08-07,92,65.0,,0.65,59.800000000000004
2013-08-08,88,65.0,,0.65,57.2
2013-08-09,80,65.0,,0.65,52.0
2013-08-10,46,65.0,,0.65,29.900000000000002
2013-08-11,46,65.0,,0.65,29.900000000000002
2013-08-12,94,65.0,,0.65,61.1
2013-08-13,94,65.0,,0.65,61.1
2013-08-14,89,65.0,,0.65,57.85
2013-08-15,90,65.0,,0.65,58.5
2013-08-16,80,65.0,,0.65,52.0
2013-08-17,48,65.0,,0.65,31.200000000000003
2013-08-18,45,65.0,,0.65,29.25
2013-08-19,97,65.0,,0.65,63.050000000000004
2013-08-20,98,65.0,,0.65,63.7
2013-08-21,96,65.0,,0.65,62.400000000000006
2013-08-22,95,65.0,,0.65,61.75
2013-08-23,84,65.0,,0.65,54.6
2013-08-24,48,65.0,,0.65,31.200000000000003
2013-08-25,47,65.0,,0.65,30.55
2013-08-26,92,65.0,,0.65,59.800000000000004
2013-08-27,100,65.0,,0.65,65.0
2013-08-28,97,65.0,,0.65,63.050000000000004
2013-08-29,92,65.0,,0.65,59.800000000000004
2013-08-30,80,65.0,,0.65,52.0
2013-08-31,45,65.0,,0.65,29.25
2013-09-01,36,70.0,False,0.7,25.2
2013-09-02,46,70.0,,0.7,32.199999999999996
2013-09-03,86,70.0,,0.7,60.199999999999996
2013-09-04,86,70.0,,0.7,60.199999999999996
2013-09-05,85,70.0,,0.7,59.49999999999999
2013-09-06,79,70.0,,0.7,55.3
2013-09-07,43,70.0,,0.7,30.099999999999998
2013-09-08,44,70.0,,0.7,30.799999999999997
2013-09-09,89,70.0,,0.7,62.3
2013-09-10,85,70.0,,0.7,59.49999999999999
2013-09-11,83,70.0,,0.7,58.099999999999994
2013-09-12,86,70.0,,0.7,60.199999999999996
2013-09-13,74,70.0,,0.7,51.8
2013-09-14,42,70.0,,0.7,29.4
2013-09-15,42,70.0,,0.7,29.4
2013-09-16,87,70.0,,0.7,60.9
2013-09-17,88,70.0,,0.7,61.599999999999994
2013-09-18,87,70.0,,0.7,60.9
2013-09-19,85,70.0,,0.7,59.49999999999999
2013-09-20,78,70.0,,0.7,54.599999999999994
2013-09-21,44,70.0,,0.7,30.799999999999997
2013-09-22,45,70.0,,0.7,31.499999999999996
2013-09-23,91,70.0,,0.7,63.699999999999996
2013-09-24,93,70.0,,0.7,65.1
2013-09-25,99,70.0,,0.7,69.3
2013-09-26,98,70.0,,0.7,68.6
2013-09-27,85,70.0,,0.7,59.49999999999999
2013-09-28,51,70.0,,0.7,35.699999999999996
2013-09-29,50,70.0,,0.7,35.0
2013-09-30,100,70.0,,0.7,70.0
2013-10-01,100,78.0,False,0.78,78.0
2013-10-02,81,78.0,,0.78,63.18
2013-10-03,72,78.0,,0.78,56.160000000000004
2013-10-04,63,78.0,,0.78,49.14
2013-10-05,37,78.0,,0.78,28.86
2013-10-06,37,78.0,,0.78,28.86
2013-10-07,66,78.0,,0.78,51.480000000000004
2013-10-08,68,78.0,,0.78,53.04
2013-10-09,64,78.0,,0.78,49.92
2013-10-10,61,78.0,,0.78,47.58
2013-10-11,52,78.0,,0.78,40.56
2013-10-12,32,78.0,,0.78,24.96
2013-10-13,30,78.0,,0.78,23.400000000000002
2013-10-14,57,78.0,,0.78,44.46
2013-10-15,62,78.0,,0.78,48.36
2013-10-16,63,78.0,,0.78,49.14
2013-10-17,60,78.0,,0.78,46.800000000000004
2013-10-18,53,78.0,,0.78,41.34
2013-10-19,31,78.0,,0.78,24.18
2013-10-20,32,78.0,,0.78,24.96
2013-10-21,66,78.0,,0.78,51.480000000000004
2013-10-22,63,78.0,,0.78,49.14
2013-10-23,65,78.0,,0.78,50.7
2013-10-24,64,78.0,,0.78,49.92
2013-10-25,53,78.0,,0.78,41.34
2013-10-26,31,78.0,,0.78,24.18
2013-10-27,30,78.0,,0.78,23.400000000000002
2013-10-28,63,78.0,,0.78,49.14
2013-10-29,68,78.0,,0.78,53.04
2013-10-30,62,78.0,,0.78,48.36
2013-10-31,55,78.0,,0.78,42.9
2013-11-01,84,68.0,False,0.68,57.120000000000005
2013-11-02,51,68.0,,0.68,34.68
2013-11-03,50,68.0,,0.68,34.0
2013-11-04,99,68.0,,0.68,67.32000000000001
2013-11-05,100,68.0,,0.68,68.0
2013-11-06,93,68.0,,0.68,63.24
2013-11-07,93,68.0,,0.68,63.24
2013-11-08,84,68.0,,0.68,57.120000000000005
2013-11-09,50,68.0,,0.68,34.0
2013-11-10,49,68.0,,0.68,33.32
2013-11-11,87,68.0,,0.68,59.160000000000004
2013-11-12,98,68.0,,0.68,66.64
2013-11-13,97,68.0,,0.68,65.96000000000001
2013-11-14,98,68.0,,0.68,66.64
2013-11-15,87,68.0,,0.68,59.160000000000004
2013-11-16,51,68.0,,0.68,34.68
2013-11-17,49,68.0,,0.68,33.32
2013-11-18,93,68.0,,0.68,63.24
2013-11-19,97,68.0,,0.68,65.96000000000001
2013-11-20,93,68.0,,0.68,63.24
2013-11-21,90,68.0,,0.68,61.2
2013-11-22,79,68.0,,0.68,53.720000000000006
2013-11-23,47,68.0,,0.68,31.96
2013-11-24,43,68.0,,0.68,29.240000000000002
2013-11-25,82,68.0,,0.68,55.760000000000005
2013-11-26,79,68.0,,0.68,53.720000000000006
2013-11-27,66,68.0,,0.68,44.88
2013-11-28,31,68.0,,0.68,21.080000000000002
2013-11-29,42,68.0,,0.68,28.560000000000002
2013-11-30,43,68.0,,0.68,29.240000000000002
2013-12-01,44,60.0,False,0.6,26.4
2013-12-02,93,60.0,,0.6,55.8
2013-12-03,100,60.0,,0.6,60.0
2013-12-04,93,60.0,,0.6,55.8
2013-12-05,90,60.0,,0.6,54.0
2013-12-06,79,60.0,,0.6,47.4
2013-12-07,49,60.0,,0.6,29.4
2013-12-08,46,60.0,,0.6,27.599999999999998
2013-12-09,90,60.0,,0.6,54.0
2013-12-10,88,60.0,,0.6,52.8
2013-12-11,88,60.0,,0.6,52.8
2013-12-12,85,60.0,,0.6,51.0
2013-12-13,77,60.0,,0.6,46.199999999999996
2013-12-14,44,60.0,,0.6,26.4
2013-12-15,44,60.0,,0.6,26.4
2013-12-16,86,60.0,,0.6,51.6
2013-12-17,88,60.0,,0.6,52.8
2013-12-18,81,60.0,,0.6,48.6
2013-12-19,80,60.0,,0.6,48.0
2013-12-20,74,60.0,,0.6,44.4
2013-12-21,45,60.0,,0.6,27.0
2013-12-22,42,60.0,,0.6,25.2
2013-12-23,86,60.0,,0.6,51.6
2013-12-24,62,60.0,,0.6,37.199999999999996
2013-12-25,32,60.0,,0.6,19.2
2013-12-26,66,60.0,,0.6,39.6
2013-12-27,71,60.0,,0.6,42.6
2013-12-28,46,60.0,,0.6,27.599999999999998
2013-12-29,45,60.0,,0.6,27.0
2013-12-30,86,60.0,,0.6,51.6
2013-12-31,72,60.0,,0.6,43.199999999999996
2014-01-01,46,72.0,False,0.72,33.12
2014-01-02,86,72.0,,0.72,61.919999999999995
2014-01-03,81,72.0,,0.72,58.32
2014-01-04,49,72.0,,0.72,35.28
2014-01-05,49,72.0,,0.72,35.28
2014-01-06,90,72.0,,0.72,64.8
2014-01-07,94,72.0,,0.72,67.67999999999999
2014-01-08,97,72.0,,0.72,69.84
2014-01-09,94,72.0,,0.72,67.67999999999999
2014-01-10,90,72.0,,0.72,64.8
2014-01-11,50,72.0,,0.72,36.0
2014-01-12,49,72.0,,0.72,35.28
2014-01-13,100,72.0,,0.72,72.0
2014-01-14,99,72.0,,0.72,71.28
2014-01-15,97,72.0,,0.72,69.84
2014-01-16,98,72.0,,0.72,70.56
2014-01-17,88,72.0,,0.72,63.36
2014-01-18,55,72.0,,0.72,39.6
2014-01-19,49,72.0,,0.72,35.28
2014-01-20,77,72.0,,0.72,55.44
2014-01-21,89,72.0,,0.72,64.08
2014-01-22,97,72.0,,0.72,69.84
2014-01-23,92,72.0,,0.72,66.24
2014-01-24,86,72.0,,0.72,61.919999999999995
2014-01-25,54,72.0,,0.72,38.879999999999995
2014-01-26,52,72.0,,0.72,37.44
2014-01-27,89,72.0,,0.72,64.08
2014-01-28,91,72.0,,0.72,65.52
2014-01-29,92,72.0,,0.72,66.24
2014-01-30,88,72.0,,0.72,63.36
2014-01-31,84,72.0,,0.72,60.48
2014-02-01,54,66.0,False,0.66,35.64
2014-02-02,44,66.0,,0.66,29.040000000000003
2014-02-03,90,66.0,,0.66,59.400000000000006
2014-02-04,98,66.0,,0.66,64.68
2014-02-05,91,66.0,,0.66,60.06
2014-02-06,98,66.0,,0.66,64.68
2014-02-07,89,66.0,,0.66,58.74
2014-02-08,51,66.0,,0.66,33.660000000000004
2014-02-09,51,66.0,,0.66,33.660000000000004
2014-02-10,96,66.0,,0.66,63.36
2014-02-11,99,66.0,,0.66,65.34
2014-02-12,90,66.0,,0.66,59.400000000000006
2014-02-13,84,66.0,,0.66,55.440000000000005
2014-02-14,78,66.0,,0.66,51.480000000000004
2014-02-15,52,66.0,,0.66,34.32
2014-02-16,50,66.0,,0.66,33.0
2014-02-17,84,66.0,,0.66,55.440000000000005
2014-02-18,98,66.0,,0.66,64.68
2014-02-19,96,66.0,,0.66,63.36
2014-02-20,89,66.0,,0.66,58.74
2014-02-21,84,66.0,,0.66,55.440000000000005
2014-02-22,52,66.0,,0.66,34.32
2014-02-23,50,66.0,,0.66,33.0
2014-02-24,100,66.0,,0.66,66.0
2014-02-25,100,66.0,,0.66,66.0
2014-02-26,95,66.0,,0.66,62.7
2014-02-27,97,66.0,,0.66,64.02
2014-02-28,88,66.0,,0.66,58.080000000000005
2014-03-01,41,71.0,False,0.71,29.11
2014-03-02,39,71.0,,0.71,27.689999999999998
2014-03-03,71,71.0,,0.71,50.41
2014-03-04,73,71.0,,0.71,51.83
2014-03-05,73,71.0,,0.71,51.83
2014-03-06,71,71.0,,0.71,50.41
2014-03-07,67,71.0,,0.71,47.57
2014-03-08,41,71.0,,0.71,29.11
2014-03-09,38,71.0,,0.71,26.979999999999997
2014-03-10,76,71.0,,0.71,53.959999999999994
2014-03-11,75,71.0,,0.71,53.25
2014-03-12,74,71.0,,0.71,52.54
2014-03-13,73,71.0,,0.71,51.83
2014-03-14,70,71.0,,0.71,49.699999999999996
2014-03-15,39,71.0,,0.71,27.689999999999998
2014-03-16,39,71.0,,0.71,27.689999999999998
2014-03-17,73,71.0,,0.71,51.83
2014-03-18,76,71.0,,0.71,53.959999999999994
2014-03-19,74,71.0,,0.71,52.54
2014-03-20,71,71.0,,0.71,50.41
2014-03-21,65,71.0,,0.71,46.15
2014-03-22,39,71.0,,0.71,27.689999999999998
2014-03-23,41,71.0,,0.71,29.11
2014-03-24,81,71.0,,0.71,57.51
2014-03-25,80,71.0,,0.71,56.8
2014-03-26,82,71.0,,0.71,58.22
2014-03-27,78,71.0,,0.71,55.379999999999995
2014-03-28,73,71.0,,0.71,51.83
2014-03-29,45,71.0,,0.71,31.95
2014-03-30,50,71.0,,0.71,35.5
2014-03-31,100,71.0,,0.71,71.0
2014-04-01,100,67.0,False,0.67,67.0
2014-04-02,88,67.0,,0.67,58.96
2014-04-03,83,67.0,,0.67,55.61000000000001
2014-04-04,75,67.0,,0.67,50.25
2014-04-05,45,67.0,,0.67,30.150000000000002
2014-04-06,46,67.0,,0.67,30.82
2014-04-07,87,67.0,,0.67,58.290000000000006
2014-04-08,86,67.0,,0.67,57.620000000000005
2014-04-09,84,67.0,,0.67,56.28
2014-04-10,81,67.0,,0.67,54.27
2014-04-11,74,67.0,,0.67,49.580000000000005
2014-04-12,43,67.0,,0.67,28.810000000000002
2014-04-13,44,67.0,,0.67,29.48
2014-04-14,83,67.0,,0.67,55.61000000000001
2014-04-15,81,67.0,,0.67,54.27
2014-04-16,83,67.0,,0.67,55.61000000000001
2014-04-17,79,67.0,,0.67,52.93
2014-04-18,66,67.0,,0.67,44.220000000000006
2014-04-19,39,67.0,,0.67,26.130000000000003
2014-04-20,37,67.0,,0.67,24.790000000000003
2014-04-21,84,67.0,,0.67,56.28
2014-04-22,85,67.0,,0.67,56.95
2014-04-23,83,67.0,,0.67,55.61000000000001
2014-04-24,84,67.0,,0.67,56.28
2014-04-25,74,67.0,,0.67,49.580000000000005
2014-04-26,42,67.0,,0.67,28.14
2014-04-27,41,67.0,,0.67,27.470000000000002
2014-04-28,83,67.0,,0.67,55.61000000000001
2014-04-29,82,67.0,,0.67,54.940000000000005
2014-04-30,80,67.0,,0.67,53.6
2014-05-01,96,63.0,False,0.63,60.480000000000004
2014-05-02,86,63.0,,0.63,54.18
2014-05-03,48,63.0,,0.63,30.240000000000002
2014-05-04,48,63.0,,0.63,30.240000000000002
2014-05-05,100,63.0,,0.63,63.0
2014-05-06,95,63.0,,0.63,59.85
2014-05-07,94,63.0,,0.63,59.22
2014-05-08,94,63.0,,0.63,59.22
2014-05-09,84,63.0,,0.63,52.92
2014-05-10,44,63.0,,0.63,27.72
2014-05-11,41,63.0,,0.63,25.830000000000002
2014-05-12,95,63.0,,0.63,59.85
2014-05-13,96,63.0,,0.63,60.480000000000004
2014-05-14,98,63.0,,0.63,61.74
2014-05-15,92,63.0,,0.63,57.96
2014-05-16,82,63.0,,0.63,51.660000000000004
2014-05-17,47,63.0,,0.63,29.61
2014-05-18,47,63.0,,0.63,29.61
2014-05-19,97,63.0,,0.63,61.11
2014-05-20,96,63.0,,0.63,60.480000000000004
2014-05-21,96,63.0,,0.63,60.480000000000004
2014-05-22,90,63.0,,0.63,56.7
2014-05-23,80,63.0,,0.63,50.4
2014-05-24,44,63.0,,0.63,27.72
2014-05-25,42,63.0,,0.63,26.46
2014-05-26,49,63.0,,0.63,30.87
2014-05-27,97,63.0,,0.63,61.11
2014-05-28,95,63.0,,0.63,59.85
2014-05-29,96,63.0,,0.63,60.480000000000004
2014-05-30,84,63.0,,0.63,52.92
2014-05-31,51,63.0,,0.63,32.13
2014-06-01,49,63.0,False,0.63,30.87
2014-06-02,98,63.0,,0.63,61.74
2014-06-03,100,63.0,,0.63,63.0
2014-06-04,99,63.0,,0.63,62.37
2014-06-05,95,63.0,,0.63,59.85
2014-06-06,83,63.0,,0.63,52.29
2014-06-07,46,63.0,,0.63,28.98
2014-06-08,47,63.0,,0.63,29.61
2014-06-09,98,63.0,,0.63,61.74
2014-06-10,95,63.0,,0.63,59.85
2014-06-11,96,63.0,,0.63,60.480000000000004
2014-06-12,94,63.0,,0.63,59.22
2014-06-13,81,63.0,,0.63,51.03
2014-06-14,48,63.0,,0.63,30.240000000000002
2014-06-15,43,63.0,,0.63,27.09
2014-06-16,94,63.0,,0.63,59.22
2014-06-17,95,63.0,,0.63,59.85
2014-06-18,93,63.0,,0.63,58.59
2014-06-19,91,63.0,,0.63,57.33
2014-06-20,83,63.0,,0.63,52.29
2014-06-21,47,63.0,,0.63,29.61
2014-06-22,48,63.0,,0.63,30.240000000000002
2014-06-23,98,63.0,,0.63,61.74
2014-06-24,96,63.0,,0.63,60.480000000000004
2014-06-25,93,63.0,,0.63,58.59
2014-06-26,89,63.0,,0.63,56.07
2014-06-27,81,63.0,,0.63,51.03
2014-06-28,45,63.0,,0.63,28.35
2014-06-29,47,63.0,,0.63,29.61
2014-06-30,97,63.0,,0.63,61.11
2014-07-01,88,65.0,False,0.65,57.2
2014-07-02,90,65.0,,0.65,58.5
2014-07-03,79,65.0,,0.65,51.35
2014-07-04,41,65.0,,0.65,26.650000000000002
2014-07-05,39,65.0,,0.65,25.35
2014-07-06,46,65.0,,0.65,29.900000000000002
2014-07-07,95,65.0,,0.65,61.75
2014-07-08,92,65.0,,0.65,59.800000000000004
2014-07-09,93,65.0,,0.65,60.45
2014-07-10,89,65.0,,0.65,57.85
2014-07-11,83,65.0,,0.65,53.95
2014-07-12,48,65.0,,0.65,31.200000000000003
2014-07-13,45,65.0,,0.65,29.25
2014-07-14,100,65.0,,0.65,65.0
2014-07-15,96,65.0,,0.65,62.400000000000006
2014-07-16,96,65.0,,0.65,62.400000000000006
2014-07-17,91,65.0,,0.65,59.15
2014-07-18,82,65.0,,0.65,53.300000000000004
2014-07-19,46,65.0,,0.65,29.900000000000002
2014-07-20,46,65.0,,0.65,29.900000000000002
2014-07-21,97,65.0,,0.65,63.050000000000004
2014-07-22,97,65.0,,0.65,63.050000000000004
2014-07-23,97,65.0,,0.65,63.050000000000004
2014-07-24,91,65.0,,0.65,59.15
2014-07-25,78,65.0,,0.65,50.7
2014-07-26,46,65.0,,0.65,29.900000000000002
2014-07-27,47,65.0,,0.65,30.55
2014-07-28,99,65.0,,0.65,64.35000000000001
2014-07-29,97,65.0,,0.65,63.050000000000004
2014-07-30,97,65.0,,0.65,63.050000000000004
2014-07-31,89,65.0,,0.65,57.85
2014-08-01,75,64.0,False,0.64,48.0
2014-08-02,46,64.0,,0.64,29.44
2014-08-03,43,64.0,,0.64,27.52
2014-08-04,90,64.0,,0.64,57.6
2014-08-05,91,64.0,,0.64,58.24
2014-08-06,89,64.0,,0.64,56.96
2014-08-07,86,64.0,,0.64,55.04
2014-08-08,80,64.0,,0.64,51.2
2014-08-09,42,64.0,,0.64,26.88
2014-08-10,44,64.0,,0.64,28.16
2014-08-11,90,64.0,,0.64,57.6
2014-08-12,90,64.0,,0.64,57.6
2014-08-13,88,64.0,,0.64,56.32
2014-08-14,88,64.0,,0.64,56.32
2014-08-15,79,64.0,,0.64,50.56
2014-08-16,42,64.0,,0.64,26.88
2014-08-17,44,64.0,,0.64,28.16
2014-08-18,100,64.0,,0.64,64.0
2014-08-19,96,64.0,,0.64,61.44
2014-08-20,89,64.0,,0.64,56.96
2014-08-21,88,64.0,,0.64,56.32
2014-08-22,80,64.0,,0.64,51.2
2014-08-23,45,64.0,,0.64,28.8
2014-08-24,42,64.0,,0.64,26.88
2014-08-25,96,64.0,,0.64,61.44
2014-08-26,94,64.0,,0.64,60.160000000000004
2014-08-27,93,64.0,,0.64,59.52
2014-08-28,89,64.0,,0.64,56.96
2014-08-29,77,64.0,,0.64,49.28
2014-08-30,42,64.0,,0.64,26.88
2014-08-31,40,64.0,,0.64,25.6
2014-09-01,47,69.0,False,0.69,32.43
2014-09-02,91,69.0,,0.69,62.78999999999999
2014-09-03,90,69.0,,0.69,62.099999999999994
2014-09-04,88,69.0,,0.69,60.72
2014-09-05,80,69.0,,0.69,55.199999999999996
2014-09-06,45,69.0,,0.69,31.049999999999997
2014-09-07,42,69.0,,0.69,28.979999999999997
2014-09-08,93,69.0,,0.69,64.17
2014-09-09,92,69.0,,0.69,63.48
2014-09-10,91,69.0,,0.69,62.78999999999999
2014-09-11,87,69.0,,0.69,60.029999999999994
2014-09-12,80,69.0,,0.69,55.199999999999996
2014-09-13,43,69.0,,0.69,29.669999999999998
2014-09-14,42,69.0,,0.69,28.979999999999997
2014-09-15,94,69.0,,0.69,64.86
2014-09-16,93,69.0,,0.69,64.17
2014-09-17,91,69.0,,0.69,62.78999999999999
2014-09-18,93,69.0,,0.69,64.17
2014-09-19,83,69.0,,0.69,57.269999999999996
2014-09-20,49,69.0,,0.69,33.809999999999995
2014-09-21,47,69.0,,0.69,32.43
2014-09-22,96,69.0,,0.69,66.24
2014-09-23,91,69.0,,0.69,62.78999999999999
2014-09-24,92,69.0,,0.69,63.48
2014-09-25,87,69.0,,0.69,60.029999999999994
2014-09-26,84,69.0,,0.69,57.959999999999994
2014-09-27,46,69.0,,0.69,31.74
2014-09-28,47,69.0,,0.69,32.43
2014-09-29,95,69.0,,0.69,65.55
2014-09-30,100,69.0,,0.69,69.0
2014-10-01,98,71.0,False,0.71,69.58
2014-10-02,93,71.0,,0.71,66.03
2014-10-03,83,71.0,,0.71,58.93
2014-10-04,48,71.0,,0.71,34.08
2014-10-05,46,71.0,,0.71,32.66
2014-10-06,98,71.0,,0.71,69.58
2014-10-07,98,71.0,,0.71,69.58
2014-10-08,95,71.0,,0.71,67.45
2014-10-09,96,71.0,,0.71,68.16
2014-10-10,83,71.0,,0.71,58.93
2014-10-11,47,71.0,,0.71,33.37
2014-10-12,49,71.0,,0.71,34.79
2014-10-13,92,71.0,,0.71,65.32
2014-10-14,100,71.0,,0.71,71.0
2014-10-15,99,71.0,,0.71,70.28999999999999
2014-10-16,96,71.0,,0.71,68.16
2014-10-17,85,71.0,,0.71,60.349999999999994
2014-10-18,51,71.0,,0.71,36.21
2014-10-19,49,71.0,,0.71,34.79
2014-10-20,98,71.0,,0.71,69.58
2014-10-21,97,71.0,,0.71,68.86999999999999
2014-10-22,95,71.0,,0.71,67.45
2014-10-23,92,71.0,,0.71,65.32
2014-10-24,85,71.0,,0.71,60.349999999999994
2014-10-25,48,71.0,,0.71,34.08
2014-10-26,45,71.0,,0.71,31.95
2014-10-27,100,71.0,,0.71,71.0
2014-10-28,95,71.0,,0.71,67.45
2014-10-29,97,71.0,,0.71,68.86999999999999
2014-10-30,94,71.0,,0.71,66.74
2014-10-31,77,71.0,,0.71,54.669999999999995
2014-11-01,45,65.0,False,0.65,29.25
2014-11-02,46,65.0,,0.65,29.900000000000002
2014-11-03,97,65.0,,0.65,63.050000000000004
2014-11-04,96,65.0,,0.65,62.400000000000006
2014-11-05,94,65.0,,0.65,61.1
2014-11-06,89,65.0,,0.65,57.85
2014-11-07,82,65.0,,0.65,53.300000000000004
2014-11-08,48,65.0,,0.65,31.200000000000003
2014-11-09,47,65.0,,0.65,30.55
2014-11-10,100,65.0,,0.65,65.0
2014-11-11,90,65.0,,0.65,58.5
2014-11-12,96,65.0,,0.65,62.400000000000006
2014-11-13,93,65.0,,0.65,60.45
2014-11-14,90,65.0,,0.65,58.5
2014-11-15,54,65.0,,0.65,35.1
2014-11-16,53,65.0,,0.65,34.45
2014-11-17,100,65.0,,0.65,65.0
2014-11-18,97,65.0,,0.65,63.050000000000004
2014-11-19,97,65.0,,0.65,63.050000000000004
2014-11-20,96,65.0,,0.65,62.400000000000006
2014-11-21,86,65.0,,0.65,55.9
2014-11-22,48,65.0,,0.65,31.200000000000003
2014-11-23,48,65.0,,0.65,31.200000000000003
2014-11-24,86,65.0,,0.65,55.9
2014-11-25,85,65.0,,0.65,55.25
2014-11-26,70,65.0,,0.65,45.5
2014-11-27,33,65.0,,0.65,21.45
2014-11-28,46,65.0,,0.65,29.900000000000002
2014-11-29,43,65.0,,0.65,27.95
2014-11-30,46,65.0,,0.65,29.900000000000002
2014-12-01,98,63.0,False,0.63,61.74
2014-12-02,98,63.0,,0.63,61.74
2014-12-03,100,63.0,,0.63,63.0
2014-12-04,98,63.0,,0.63,61.74
2014-12-05,89,63.0,,0.63,56.07
