date,quarantine_unscaled,quarantine_monthly,isPartial,scale,quarantine
2020-02-19,36,6.0,,0.06,2.16
2020-02-20,30,6.0,,0.06,1.7999999999999998
2020-02-21,37,6.0,,0.06,2.2199999999999998
2020-02-22,30,6.0,,0.06,1.7999999999999998
2020-02-23,40,6.0,,0.06,2.4
2020-02-24,45,6.0,,0.06,2.6999999999999997
2020-02-25,56,6.0,,0.06,3.36
2020-02-26,89,6.0,,0.06,5.34
2020-02-27,99,6.0,,0.06,5.9399999999999995
2020-02-28,86,6.0,,0.06,5.16
2020-02-29,100,6.0,,0.06,6.0
2020-03-01,3,100.0,False,1.0,3.0
2020-03-02,5,100.0,,1.0,5.0
2020-03-03,5,100.0,,1.0,5.0
2020-03-04,5,100.0,,1.0,5.0
2020-03-05,7,100.0,,1.0,7.0
2020-03-06,8,100.0,,1.0,8.0
2020-03-07,8,100.0,,1.0,8.0
2020-03-08,10,100.0,,1.0,10.0
2020-03-09,15,100.0,,1.0,15.0
2020-03-10,18,100.0,,1.0,18.0
2020-03-11,15,100.0,,1.0,15.0
2020-03-12,34,100.0,,1.0,34.0
2020-03-13,44,100.0,,1.0,44.0
2020-03-14,39,100.0,,1.0,39.0
2020-03-15,45,100.0,,1.0,45.0
2020-03-16,100,100.0,,1.0,100.0
2020-03-17,65,100.0,,1.0,65.0
2020-03-18,55,100.0,,1.0,55.0
2020-03-19,61,100.0,,1.0,61.0
2020-03-20,72,100.0,,1.0,72.0
2020-03-21,62,100.0,,1.0,62.0
2020-03-22,62,100.0,,1.0,62.0
2020-03-23,54,100.0,,1.0,54.0
2020-03-24,46,100.0,,1.0,46.0
2020-03-25,40,100.0,,1.0,40.0
2020-03-26,35,100.0,,1.0,35.0
2020-03-27,34,100.0,,1.0,34.0
2020-03-28,49,100.0,,1.0,49.0
2020-03-29,46,100.0,,1.0,46.0
2020-03-30,41,100.0,,1.0,41.0
2020-03-31,36,100.0,,1.0,36.0
2020-04-01,100,81.0,False,0.81,81.0
2020-04-02,97,81.0,,0.81,78.57000000000001
2020-04-03,98,81.0,,0.81,79.38000000000001
2020-04-04,99,81.0,,0.81,80.19000000000001
2020-04-05,97,81.0,,0.81,78.57000000000001
2020-04-06,82,81.0,,0.81,66.42
2020-04-07,83,81.0,,0.81,67.23
2020-04-08,83,81.0,,0.81,67.23
2020-04-09,79,81.0,,0.81,63.99
2020-04-10,81,81.0,,0.81,65.61
2020-04-11,89,81.0,,0.81,72.09
2020-04-12,88,81.0,,0.81,71.28
2020-04-13,89,81.0,,0.81,72.09
2020-04-14,89,81.0,,0.81,72.09
2020-04-15,87,81.0,,0.81,70.47
2020-04-16,94,81.0,,0.81,76.14
2020-04-17,88,81.0,,0.81,71.28
2020-04-18,85,81.0,,0.81,68.85000000000001
2020-04-19,90,81.0,,0.81,72.9
2020-04-20,91,81.0,,0.81,73.71000000000001
2020-04-21,81,81.0,,0.81,65.61
2020-04-22,84,81.0,,0.81,68.04
2020-04-23,86,81.0,,0.81,69.66000000000001
2020-04-24,75,81.0,,0.81,60.75000000000001
2020-04-25,80,81.0,,0.81,64.80000000000001
2020-04-26,87,81.0,,0.81,70.47
2020-04-27,80,81.0,,0.81,64.80000000000001
2020-04-28,78,81.0,,0.81,63.18000000000001
2020-04-29,72,81.0,,0.81,58.32000000000001
2020-04-30,74,81.0,,0.81,59.940000000000005
2020-05-01,100,49.0,False,0.49,49.0
2020-05-02,96,49.0,,0.49,47.04
2020-05-03,98,49.0,,0.49,48.019999999999996
2020-05-04,84,49.0,,0.49,41.16
2020-05-05,87,49.0,,0.49,42.63
2020-05-06,79,49.0,,0.49,38.71
2020-05-07,78,49.0,,0.49,38.22
2020-05-08,81,49.0,,0.49,39.69
2020-05-09,78,49.0,,0.49,38.22
2020-05-10,85,49.0,,0.49,41.65
2020-05-11,76,49.0,,0.49,37.24
2020-05-12,79,49.0,,0.49,38.71
2020-05-13,82,49.0,,0.49,40.18
2020-05-14,77,49.0,,0.49,37.73
2020-05-15,79,49.0,,0.49,38.71
2020-05-16,77,49.0,,0.49,37.73
2020-05-17,69,49.0,,0.49,33.81
2020-05-18,66,49.0,,0.49,32.339999999999996
2020-05-19,67,49.0,,0.49,32.83
2020-05-20,63,49.0,,0.49,30.87
2020-05-21,62,49.0,,0.49,30.38
2020-05-22,60,49.0,,0.49,29.4
2020-05-23,53,49.0,,0.49,25.97
2020-05-24,54,49.0,,0.49,26.46
2020-05-25,57,49.0,,0.49,27.93
2020-05-26,54,49.0,,0.49,26.46
2020-05-27,55,49.0,,0.49,26.95
2020-05-28,51,49.0,,0.49,24.99
2020-05-29,47,49.0,,0.49,23.03
2020-05-30,47,49.0,,0.49,23.03
2020-05-31,39,49.0,,0.49,19.11
2020-06-01,54,28.0,False,0.28,15.120000000000001
2020-06-02,47,28.0,,0.28,13.160000000000002
2020-06-03,51,28.0,,0.28,14.280000000000001
2020-06-04,46,28.0,,0.28,12.88
2020-06-05,47,28.0,,0.28,13.160000000000002
2020-06-06,41,28.0,,0.28,11.48
2020-06-07,44,28.0,,0.28,12.32
2020-06-08,47,28.0,,0.28,13.160000000000002
2020-06-09,44,28.0,,0.28,12.32
2020-06-10,44,28.0,,0.28,12.32
2020-06-11,46,28.0,,0.28,12.88
2020-06-12,43,28.0,,0.28,12.040000000000001
2020-06-13,50,28.0,,0.28,14.000000000000002
2020-06-14,41,28.0,,0.28,11.48
2020-06-15,39,28.0,,0.28,10.920000000000002
2020-06-16,42,28.0,,0.28,11.760000000000002
2020-06-17,41,28.0,,0.28,11.48
2020-06-18,41,28.0,,0.28,11.48
2020-06-19,46,28.0,,0.28,12.88
2020-06-20,40,28.0,,0.28,11.200000000000001
2020-06-21,39,28.0,,0.28,10.920000000000002
2020-06-22,40,28.0,,0.28,11.200000000000001
2020-06-23,40,28.0,,0.28,11.200000000000001
2020-06-24,100,28.0,,0.28,28.000000000000004
2020-06-25,98,28.0,,0.28,27.44
2020-06-26,72,28.0,,0.28,20.160000000000004
2020-06-27,60,28.0,,0.28,16.8
2020-06-28,57,28.0,,0.28,15.96
2020-06-29,66,28.0,,0.28,18.48
2020-06-30,83,28.0,,0.28,23.240000000000002
2020-07-01,85,39.0,False,0.39,33.15
2020-07-02,77,39.0,,0.39,30.03
2020-07-03,84,39.0,,0.39,32.76
2020-07-04,67,39.0,,0.39,26.130000000000003
2020-07-05,70,39.0,,0.39,27.3
2020-07-06,73,39.0,,0.39,28.470000000000002
2020-07-07,87,39.0,,0.39,33.93
2020-07-08,80,39.0,,0.39,31.200000000000003
2020-07-09,67,39.0,,0.39,26.130000000000003
2020-07-10,63,39.0,,0.39,24.57
2020-07-11,60,39.0,,0.39,23.400000000000002
2020-07-12,66,39.0,,0.39,25.740000000000002
2020-07-13,79,39.0,,0.39,30.810000000000002
2020-07-14,95,39.0,,0.39,37.050000000000004
2020-07-15,77,39.0,,0.39,30.03
2020-07-16,72,39.0,,0.39,28.080000000000002
2020-07-17,64,39.0,,0.39,24.96
2020-07-18,60,39.0,,0.39,23.400000000000002
2020-07-19,58,39.0,,0.39,22.62
2020-07-20,72,39.0,,0.39,28.080000000000002
2020-07-21,100,39.0,,0.39,39.0
2020-07-22,94,39.0,,0.39,36.660000000000004
2020-07-23,75,39.0,,0.39,29.25
2020-07-24,71,39.0,,0.39,27.69
2020-07-25,73,39.0,,0.39,28.470000000000002
2020-07-26,69,39.0,,0.39,26.91
2020-07-27,83,39.0,,0.39,32.370000000000005
2020-07-28,92,39.0,,0.39,35.88
2020-07-29,81,39.0,,0.39,31.59
2020-07-30,72,39.0,,0.39,28.080000000000002
2020-07-31,71,39.0,,0.39,27.69
2020-08-01,80,29.0,False,0.29,23.2
2020-08-02,78,29.0,,0.29,22.619999999999997
2020-08-03,87,29.0,,0.29,25.229999999999997
2020-08-04,86,29.0,,0.29,24.939999999999998
2020-08-05,90,29.0,,0.29,26.099999999999998
2020-08-06,100,29.0,,0.29,28.999999999999996
2020-08-07,92,29.0,,0.29,26.68
2020-08-08,74,29.0,,0.29,21.459999999999997
2020-08-09,83,29.0,,0.29,24.069999999999997
2020-08-10,84,29.0,,0.29,24.36
2020-08-11,88,29.0,,0.29,25.52
2020-08-12,76,29.0,,0.29,22.04
2020-08-13,69,29.0,,0.29,20.009999999999998
2020-08-14,70,29.0,,0.29,20.299999999999997
2020-08-15,65,29.0,,0.29,18.849999999999998
2020-08-16,69,29.0,,0.29,20.009999999999998
2020-08-17,77,29.0,,0.29,22.33
2020-08-18,79,29.0,,0.29,22.91
2020-08-19,72,29.0,,0.29,20.88
2020-08-20,71,29.0,,0.29,20.59
2020-08-21,61,29.0,,0.29,17.689999999999998
2020-08-22,59,29.0,,0.29,17.11
2020-08-23,60,29.0,,0.29,17.4
2020-08-24,80,29.0,,0.29,23.2
2020-08-25,84,29.0,,0.29,24.36
2020-08-26,71,29.0,,0.29,20.59
2020-08-27,57,29.0,,0.29,16.529999999999998
2020-08-28,63,29.0,,0.29,18.27
2020-08-29,52,29.0,,0.29,15.079999999999998
2020-08-30,58,29.0,,0.29,16.82
2020-08-31,60,29.0,,0.29,17.4
2020-09-01,90,21.0,False,0.21,18.9
2020-09-02,87,21.0,,0.21,18.27
2020-09-03,83,21.0,,0.21,17.43
2020-09-04,83,21.0,,0.21,17.43
2020-09-05,77,21.0,,0.21,16.169999999999998
2020-09-06,72,21.0,,0.21,15.12
2020-09-07,78,21.0,,0.21,16.38
2020-09-08,100,21.0,,0.21,21.0
2020-09-09,90,21.0,,0.21,18.9
2020-09-10,82,21.0,,0.21,17.22
2020-09-11,75,21.0,,0.21,15.75
2020-09-12,76,21.0,,0.21,15.959999999999999
2020-09-13,83,21.0,,0.21,17.43
2020-09-14,82,21.0,,0.21,17.22
2020-09-15,84,21.0,,0.21,17.64
2020-09-16,92,21.0,,0.21,19.32
2020-09-17,79,21.0,,0.21,16.59
2020-09-18,75,21.0,,0.21,15.75
2020-09-19,68,21.0,,0.21,14.28
2020-09-20,59,21.0,,0.21,12.389999999999999
2020-09-21,80,21.0,,0.21,16.8
2020-09-22,84,21.0,,0.21,17.64
2020-09-23,92,21.0,,0.21,19.32
2020-09-24,71,21.0,,0.21,14.91
2020-09-25,72,21.0,,0.21,15.12
2020-09-26,57,21.0,,0.21,11.969999999999999
2020-09-27,63,21.0,,0.21,13.229999999999999
2020-09-28,76,21.0,,0.21,15.959999999999999
2020-09-29,91,21.0,,0.21,19.11
2020-09-30,76,21.0,,0.21,15.959999999999999
2020-10-01,64,22.0,False,0.22,14.08
2020-10-02,97,22.0,,0.22,21.34
2020-10-03,70,22.0,,0.22,15.4
2020-10-04,77,22.0,,0.22,16.94
2020-10-05,85,22.0,,0.22,18.7
2020-10-06,88,22.0,,0.22,19.36
2020-10-07,81,22.0,,0.22,17.82
2020-10-08,68,22.0,,0.22,14.96
2020-10-09,63,22.0,,0.22,13.86
2020-10-10,67,22.0,,0.22,14.74
2020-10-11,59,22.0,,0.22,12.98
2020-10-12,75,22.0,,0.22,16.5
2020-10-13,82,22.0,,0.22,18.04
2020-10-14,82,22.0,,0.22,18.04
2020-10-15,77,22.0,,0.22,16.94
2020-10-16,70,22.0,,0.22,15.4
2020-10-17,63,22.0,,0.22,13.86
2020-10-18,67,22.0,,0.22,14.74
2020-10-19,78,22.0,,0.22,17.16
2020-10-20,100,22.0,,0.22,22.0
2020-10-21,94,22.0,,0.22,20.68
2020-10-22,84,22.0,,0.22,18.48
2020-10-23,61,22.0,,0.22,13.42
2020-10-24,65,22.0,,0.22,14.3
2020-10-25,61,22.0,,0.22,13.42
2020-10-26,76,22.0,,0.22,16.72
2020-10-27,76,22.0,,0.22,16.72
2020-10-28,78,22.0,,0.22,17.16
2020-10-29,72,22.0,,0.22,15.84
2020-10-30,69,22.0,,0.22,15.18
2020-10-31,76,22.0,,0.22,16.72
2020-11-01,76,24.0,False,0.24,18.24
2020-11-02,79,24.0,,0.24,18.96
2020-11-03,60,24.0,,0.24,14.399999999999999
2020-11-04,39,24.0,,0.24,9.36
2020-11-05,51,24.0,,0.24,12.24
2020-11-06,57,24.0,,0.24,13.68
2020-11-07,49,24.0,,0.24,11.76
2020-11-08,56,24.0,,0.24,13.44
2020-11-09,68,24.0,,0.24,16.32
2020-11-10,75,24.0,,0.24,18.0
2020-11-11,84,24.0,,0.24,20.16
2020-11-12,80,24.0,,0.24,19.2
2020-11-13,96,24.0,,0.24,23.04
2020-11-14,95,24.0,,0.24,22.8
2020-11-15,82,24.0,,0.24,19.68
2020-11-16,94,24.0,,0.24,22.56
2020-11-17,95,24.0,,0.24,22.8
2020-11-18,90,24.0,,0.24,21.599999999999998
2020-11-19,89,24.0,,0.24,21.36
2020-11-20,89,24.0,,0.24,21.36
2020-11-21,86,24.0,,0.24,20.64
2020-11-22,78,24.0,,0.24,18.72
2020-11-23,91,24.0,,0.24,21.84
2020-11-24,89,24.0,,0.24,21.36
2020-11-25,93,24.0,,0.24,22.32
2020-11-26,72,24.0,,0.24,17.28
2020-11-27,84,24.0,,0.24,20.16
2020-11-28,79,24.0,,0.24,18.96
2020-11-29,81,24.0,,0.24,19.439999999999998
2020-11-30,100,24.0,,0.24,24.0
