date,oil_unscaled,oil_monthly,isPartial,scale,oil
2014-12-25,64,64.0,,0.64,40.96
2014-12-26,86,64.0,,0.64,55.04
2014-12-27,89,64.0,,0.64,56.96
2014-12-28,84,64.0,,0.64,53.76
2014-12-29,94,64.0,,0.64,60.160000000000004
2014-12-30,97,64.0,,0.64,62.08
2014-12-31,93,64.0,,0.64,59.52
2015-01-01,68,73.0,False,0.73,49.64
2015-01-02,82,73.0,,0.73,59.86
2015-01-03,86,73.0,,0.73,62.78
2015-01-04,82,73.0,,0.73,59.86
2015-01-05,93,73.0,,0.73,67.89
2015-01-06,100,73.0,,0.73,73.0
2015-01-07,93,73.0,,0.73,67.89
2015-01-08,89,73.0,,0.73,64.97
2015-01-09,86,73.0,,0.73,62.78
2015-01-10,89,73.0,,0.73,64.97
2015-01-11,82,73.0,,0.73,59.86
2015-01-12,86,73.0,,0.73,62.78
2015-01-13,90,73.0,,0.73,65.7
2015-01-14,89,73.0,,0.73,64.97
2015-01-15,88,73.0,,0.73,64.24
2015-01-16,85,73.0,,0.73,62.05
2015-01-17,90,73.0,,0.73,65.7
2015-01-18,84,73.0,,0.73,61.32
2015-01-19,87,73.0,,0.73,63.51
2015-01-20,90,73.0,,0.73,65.7
2015-01-21,84,73.0,,0.73,61.32
2015-01-22,80,73.0,,0.73,58.4
2015-01-23,88,73.0,,0.73,64.24
2015-01-24,87,73.0,,0.73,63.51
2015-01-25,85,73.0,,0.73,62.05
2015-01-26,87,73.0,,0.73,63.51
2015-01-27,82,73.0,,0.73,59.86
2015-01-28,85,73.0,,0.73,62.05
2015-01-29,82,73.0,,0.73,59.86
2015-01-30,82,73.0,,0.73,59.86
2015-01-31,89,73.0,,0.73,64.97
2015-02-01,88,69.0,False,0.69,60.72
2015-02-02,87,69.0,,0.69,60.029999999999994
2015-02-03,100,69.0,,0.69,69.0
2015-02-04,97,69.0,,0.69,66.92999999999999
2015-02-05,95,69.0,,0.69,65.55
2015-02-06,96,69.0,,0.69,66.24
2015-02-07,95,69.0,,0.69,65.55
2015-02-08,92,69.0,,0.69,63.48
2015-02-09,92,69.0,,0.69,63.48
2015-02-10,95,69.0,,0.69,65.55
2015-02-11,94,69.0,,0.69,64.86
2015-02-12,85,69.0,,0.69,58.65
2015-02-13,89,69.0,,0.69,61.41
2015-02-14,90,69.0,,0.69,62.099999999999994
2015-02-15,86,69.0,,0.69,59.339999999999996
2015-02-16,95,69.0,,0.69,65.55
2015-02-17,93,69.0,,0.69,64.17
2015-02-18,92,69.0,,0.69,63.48
2015-02-19,88,69.0,,0.69,60.72
2015-02-20,88,69.0,,0.69,60.72
2015-02-21,91,69.0,,0.69,62.78999999999999
2015-02-22,86,69.0,,0.69,59.339999999999996
2015-02-23,87,69.0,,0.69,60.029999999999994
2015-02-24,92,69.0,,0.69,63.48
2015-02-25,93,69.0,,0.69,64.17
2015-02-26,91,69.0,,0.69,62.78999999999999
2015-02-27,81,69.0,,0.69,55.88999999999999
2015-02-28,89,69.0,,0.69,61.41
2015-03-01,93,67.0,False,0.67,62.31
2015-03-02,92,67.0,,0.67,61.64
2015-03-03,91,67.0,,0.67,60.970000000000006
2015-03-04,88,67.0,,0.67,58.96
2015-03-05,84,67.0,,0.67,56.28
2015-03-06,88,67.0,,0.67,58.96
2015-03-07,95,67.0,,0.67,63.650000000000006
2015-03-08,96,67.0,,0.67,64.32000000000001
2015-03-09,95,67.0,,0.67,63.650000000000006
2015-03-10,93,67.0,,0.67,62.31
2015-03-11,94,67.0,,0.67,62.980000000000004
2015-03-12,88,67.0,,0.67,58.96
2015-03-13,92,67.0,,0.67,61.64
2015-03-14,94,67.0,,0.67,62.980000000000004
2015-03-15,96,67.0,,0.67,64.32000000000001
2015-03-16,100,67.0,,0.67,67.0
2015-03-17,94,67.0,,0.67,62.980000000000004
2015-03-18,97,67.0,,0.67,64.99000000000001
2015-03-19,93,67.0,,0.67,62.31
2015-03-20,88,67.0,,0.67,58.96
2015-03-21,100,67.0,,0.67,67.0
2015-03-22,94,67.0,,0.67,62.980000000000004
2015-03-23,93,67.0,,0.67,62.31
2015-03-24,91,67.0,,0.67,60.970000000000006
2015-03-25,85,67.0,,0.67,56.95
2015-03-26,94,67.0,,0.67,62.980000000000004
2015-03-27,89,67.0,,0.67,59.63
2015-03-28,89,67.0,,0.67,59.63
2015-03-29,91,67.0,,0.67,60.970000000000006
2015-03-30,91,67.0,,0.67,60.970000000000006
2015-03-31,89,67.0,,0.67,59.63
2015-04-01,92,66.0,False,0.66,60.720000000000006
2015-04-02,90,66.0,,0.66,59.400000000000006
2015-04-03,93,66.0,,0.66,61.38
2015-04-04,99,66.0,,0.66,65.34
2015-04-05,88,66.0,,0.66,58.080000000000005
2015-04-06,91,66.0,,0.66,60.06
2015-04-07,93,66.0,,0.66,61.38
2015-04-08,90,66.0,,0.66,59.400000000000006
2015-04-09,87,66.0,,0.66,57.42
2015-04-10,84,66.0,,0.66,55.440000000000005
2015-04-11,98,66.0,,0.66,64.68
2015-04-12,96,66.0,,0.66,63.36
2015-04-13,85,66.0,,0.66,56.1
2015-04-14,90,66.0,,0.66,59.400000000000006
2015-04-15,91,66.0,,0.66,60.06
2015-04-16,88,66.0,,0.66,58.080000000000005
2015-04-17,92,66.0,,0.66,60.720000000000006
2015-04-18,100,66.0,,0.66,66.0
2015-04-19,97,66.0,,0.66,64.02
2015-04-20,92,66.0,,0.66,60.720000000000006
2015-04-21,88,66.0,,0.66,58.080000000000005
2015-04-22,86,66.0,,0.66,56.760000000000005
2015-04-23,90,66.0,,0.66,59.400000000000006
2015-04-24,86,66.0,,0.66,56.760000000000005
2015-04-25,94,66.0,,0.66,62.040000000000006
2015-04-26,94,66.0,,0.66,62.040000000000006
2015-04-27,87,66.0,,0.66,57.42
2015-04-28,84,66.0,,0.66,55.440000000000005
2015-04-29,89,66.0,,0.66,58.74
2015-04-30,85,66.0,,0.66,56.1
2015-05-01,85,66.0,False,0.66,56.1
2015-05-02,94,66.0,,0.66,62.040000000000006
2015-05-03,89,66.0,,0.66,58.74
2015-05-04,88,66.0,,0.66,58.080000000000005
2015-05-05,87,66.0,,0.66,57.42
2015-05-06,91,66.0,,0.66,60.06
2015-05-07,92,66.0,,0.66,60.720000000000006
2015-05-08,89,66.0,,0.66,58.74
2015-05-09,96,66.0,,0.66,63.36
2015-05-10,86,66.0,,0.66,56.760000000000005
2015-05-11,83,66.0,,0.66,54.78
2015-05-12,90,66.0,,0.66,59.400000000000006
2015-05-13,85,66.0,,0.66,56.1
2015-05-14,84,66.0,,0.66,55.440000000000005
2015-05-15,91,66.0,,0.66,60.06
2015-05-16,99,66.0,,0.66,65.34
2015-05-17,96,66.0,,0.66,63.36
2015-05-18,90,66.0,,0.66,59.400000000000006
2015-05-19,88,66.0,,0.66,58.080000000000005
2015-05-20,99,66.0,,0.66,65.34
2015-05-21,100,66.0,,0.66,66.0
2015-05-22,99,66.0,,0.66,65.34
2015-05-23,98,66.0,,0.66,64.68
2015-05-24,96,66.0,,0.66,63.36
2015-05-25,93,66.0,,0.66,61.38
2015-05-26,87,66.0,,0.66,57.42
2015-05-27,89,66.0,,0.66,58.74
2015-05-28,86,66.0,,0.66,56.760000000000005
2015-05-29,86,66.0,,0.66,56.760000000000005
2015-05-30,94,66.0,,0.66,62.040000000000006
2015-05-31,100,66.0,,0.66,66.0
2015-06-01,88,65.0,False,0.65,57.2
2015-06-02,87,65.0,,0.65,56.550000000000004
2015-06-03,91,65.0,,0.65,59.15
2015-06-04,90,65.0,,0.65,58.5
2015-06-05,90,65.0,,0.65,58.5
2015-06-06,99,65.0,,0.65,64.35000000000001
2015-06-07,98,65.0,,0.65,63.7
2015-06-08,98,65.0,,0.65,63.7
2015-06-09,91,65.0,,0.65,59.15
2015-06-10,88,65.0,,0.65,57.2
2015-06-11,92,65.0,,0.65,59.800000000000004
2015-06-12,92,65.0,,0.65,59.800000000000004
2015-06-13,100,65.0,,0.65,65.0
2015-06-14,94,65.0,,0.65,61.1
2015-06-15,89,65.0,,0.65,57.85
2015-06-16,85,65.0,,0.65,55.25
2015-06-17,92,65.0,,0.65,59.800000000000004
2015-06-18,86,65.0,,0.65,55.9
2015-06-19,87,65.0,,0.65,56.550000000000004
2015-06-20,90,65.0,,0.65,58.5
2015-06-21,87,65.0,,0.65,56.550000000000004
2015-06-22,90,65.0,,0.65,58.5
2015-06-23,92,65.0,,0.65,59.800000000000004
2015-06-24,89,65.0,,0.65,57.85
2015-06-25,94,65.0,,0.65,61.1
2015-06-26,92,65.0,,0.65,59.800000000000004
2015-06-27,93,65.0,,0.65,60.45
2015-06-28,95,65.0,,0.65,61.75
2015-06-29,93,65.0,,0.65,60.45
2015-06-30,93,65.0,,0.65,60.45
2015-07-01,90,69.0,False,0.69,62.099999999999994
2015-07-02,89,69.0,,0.69,61.41
2015-07-03,100,69.0,,0.69,69.0
2015-07-04,87,69.0,,0.69,60.029999999999994
2015-07-05,88,69.0,,0.69,60.72
2015-07-06,91,69.0,,0.69,62.78999999999999
2015-07-07,95,69.0,,0.69,65.55
2015-07-08,89,69.0,,0.69,61.41
2015-07-09,90,69.0,,0.69,62.099999999999994
2015-07-10,91,69.0,,0.69,62.78999999999999
2015-07-11,96,69.0,,0.69,66.24
2015-07-12,94,69.0,,0.69,64.86
2015-07-13,95,69.0,,0.69,65.55
2015-07-14,93,69.0,,0.69,64.17
2015-07-15,91,69.0,,0.69,62.78999999999999
2015-07-16,88,69.0,,0.69,60.72
2015-07-17,90,69.0,,0.69,62.099999999999994
2015-07-18,92,69.0,,0.69,63.48
2015-07-19,93,69.0,,0.69,64.17
2015-07-20,91,69.0,,0.69,62.78999999999999
2015-07-21,90,69.0,,0.69,62.099999999999994
2015-07-22,92,69.0,,0.69,63.48
2015-07-23,91,69.0,,0.69,62.78999999999999
2015-07-24,93,69.0,,0.69,64.17
2015-07-25,96,69.0,,0.69,66.24
2015-07-26,92,69.0,,0.69,63.48
2015-07-27,94,69.0,,0.69,64.86
2015-07-28,94,69.0,,0.69,64.86
2015-07-29,92,69.0,,0.69,63.48
2015-07-30,88,69.0,,0.69,60.72
2015-07-31,91,69.0,,0.69,62.78999999999999
2015-08-01,93,71.0,False,0.71,66.03
2015-08-02,87,71.0,,0.71,61.769999999999996
2015-08-03,92,71.0,,0.71,65.32
2015-08-04,84,71.0,,0.71,59.64
2015-08-05,86,71.0,,0.71,61.059999999999995
2015-08-06,85,71.0,,0.71,60.349999999999994
2015-08-07,81,71.0,,0.71,57.51
2015-08-08,91,71.0,,0.71,64.61
2015-08-09,87,71.0,,0.71,61.769999999999996
2015-08-10,87,71.0,,0.71,61.769999999999996
2015-08-11,89,71.0,,0.71,63.19
2015-08-12,87,71.0,,0.71,61.769999999999996
2015-08-13,89,71.0,,0.71,63.19
2015-08-14,86,71.0,,0.71,61.059999999999995
2015-08-15,91,71.0,,0.71,64.61
2015-08-16,84,71.0,,0.71,59.64
2015-08-17,90,71.0,,0.71,63.9
2015-08-18,87,71.0,,0.71,61.769999999999996
2015-08-19,89,71.0,,0.71,63.19
2015-08-20,92,71.0,,0.71,65.32
2015-08-21,96,71.0,,0.71,68.16
2015-08-22,96,71.0,,0.71,68.16
2015-08-23,89,71.0,,0.71,63.19
2015-08-24,100,71.0,,0.71,71.0
2015-08-25,96,71.0,,0.71,68.16
2015-08-26,89,71.0,,0.71,63.19
2015-08-27,84,71.0,,0.71,59.64
2015-08-28,90,71.0,,0.71,63.9
2015-08-29,93,71.0,,0.71,66.03
2015-08-30,86,71.0,,0.71,61.059999999999995
2015-08-31,86,71.0,,0.71,61.059999999999995
2015-09-01,100,67.0,False,0.67,67.0
2015-09-02,93,67.0,,0.67,62.31
2015-09-03,92,67.0,,0.67,61.64
2015-09-04,92,67.0,,0.67,61.64
2015-09-05,94,67.0,,0.67,62.980000000000004
2015-09-06,90,67.0,,0.67,60.300000000000004
2015-09-07,96,67.0,,0.67,64.32000000000001
2015-09-08,86,67.0,,0.67,57.620000000000005
2015-09-09,88,67.0,,0.67,58.96
2015-09-10,84,67.0,,0.67,56.28
2015-09-11,86,67.0,,0.67,57.620000000000005
2015-09-12,89,67.0,,0.67,59.63
2015-09-13,92,67.0,,0.67,61.64
2015-09-14,90,67.0,,0.67,60.300000000000004
2015-09-15,89,67.0,,0.67,59.63
2015-09-16,87,67.0,,0.67,58.290000000000006
2015-09-17,81,67.0,,0.67,54.27
2015-09-18,85,67.0,,0.67,56.95
2015-09-19,91,67.0,,0.67,60.970000000000006
2015-09-20,91,67.0,,0.67,60.970000000000006
2015-09-21,88,67.0,,0.67,58.96
2015-09-22,89,67.0,,0.67,59.63
2015-09-23,86,67.0,,0.67,57.620000000000005
2015-09-24,88,67.0,,0.67,58.96
2015-09-25,82,67.0,,0.67,54.940000000000005
2015-09-26,89,67.0,,0.67,59.63
2015-09-27,94,67.0,,0.67,62.980000000000004
2015-09-28,98,67.0,,0.67,65.66000000000001
2015-09-29,89,67.0,,0.67,59.63
2015-09-30,83,67.0,,0.67,55.61000000000001
2015-10-01,88,63.0,False,0.63,55.44
2015-10-02,86,63.0,,0.63,54.18
2015-10-03,93,63.0,,0.63,58.59
2015-10-04,89,63.0,,0.63,56.07
2015-10-05,97,63.0,,0.63,61.11
2015-10-06,92,63.0,,0.63,57.96
2015-10-07,89,63.0,,0.63,56.07
2015-10-08,88,63.0,,0.63,55.44
2015-10-09,91,63.0,,0.63,57.33
2015-10-10,95,63.0,,0.63,59.85
2015-10-11,92,63.0,,0.63,57.96
2015-10-12,100,63.0,,0.63,63.0
2015-10-13,88,63.0,,0.63,55.44
2015-10-14,88,63.0,,0.63,55.44
2015-10-15,88,63.0,,0.63,55.44
2015-10-16,85,63.0,,0.63,53.55
2015-10-17,92,63.0,,0.63,57.96
2015-10-18,95,63.0,,0.63,59.85
2015-10-19,97,63.0,,0.63,61.11
2015-10-20,88,63.0,,0.63,55.44
2015-10-21,90,63.0,,0.63,56.7
2015-10-22,89,63.0,,0.63,56.07
2015-10-23,84,63.0,,0.63,52.92
2015-10-24,90,63.0,,0.63,56.7
2015-10-25,87,63.0,,0.63,54.81
2015-10-26,93,63.0,,0.63,58.59
2015-10-27,90,63.0,,0.63,56.7
2015-10-28,83,63.0,,0.63,52.29
2015-10-29,82,63.0,,0.63,51.660000000000004
2015-10-30,82,63.0,,0.63,51.660000000000004
2015-10-31,85,63.0,,0.63,53.55
2015-11-01,87,64.0,False,0.64,55.68
2015-11-02,91,64.0,,0.64,58.24
2015-11-03,91,64.0,,0.64,58.24
2015-11-04,91,64.0,,0.64,58.24
2015-11-05,88,64.0,,0.64,56.32
2015-11-06,87,64.0,,0.64,55.68
2015-11-07,99,64.0,,0.64,63.36
2015-11-08,95,64.0,,0.64,60.800000000000004
2015-11-09,96,64.0,,0.64,61.44
2015-11-10,94,64.0,,0.64,60.160000000000004
2015-11-11,95,64.0,,0.64,60.800000000000004
2015-11-12,89,64.0,,0.64,56.96
2015-11-13,88,64.0,,0.64,56.32
2015-11-14,95,64.0,,0.64,60.800000000000004
2015-11-15,95,64.0,,0.64,60.800000000000004
2015-11-16,98,64.0,,0.64,62.72
2015-11-17,91,64.0,,0.64,58.24
2015-11-18,86,64.0,,0.64,55.04
2015-11-19,92,64.0,,0.64,58.88
2015-11-20,94,64.0,,0.64,60.160000000000004
2015-11-21,100,64.0,,0.64,64.0
2015-11-22,94,64.0,,0.64,60.160000000000004
2015-11-23,98,64.0,,0.64,62.72
2015-11-24,98,64.0,,0.64,62.72
2015-11-25,97,64.0,,0.64,62.08
2015-11-26,84,64.0,,0.64,53.76
2015-11-27,80,64.0,,0.64,51.2
2015-11-28,88,64.0,,0.64,56.32
2015-11-29,90,64.0,,0.64,57.6
2015-11-30,85,64.0,,0.64,54.4
2015-12-01,86,65.0,False,0.65,55.9
2015-12-02,83,65.0,,0.65,53.95
2015-12-03,82,65.0,,0.65,53.300000000000004
2015-12-04,84,65.0,,0.65,54.6
2015-12-05,94,65.0,,0.65,61.1
2015-12-06,88,65.0,,0.65,57.2
2015-12-07,93,65.0,,0.65,60.45
2015-12-08,89,65.0,,0.65,57.85
2015-12-09,89,65.0,,0.65,57.85
2015-12-10,88,65.0,,0.65,57.2
2015-12-11,93,65.0,,0.65,60.45
2015-12-12,96,65.0,,0.65,62.400000000000006
2015-12-13,88,65.0,,0.65,57.2
2015-12-14,97,65.0,,0.65,63.050000000000004
2015-12-15,90,65.0,,0.65,58.5
2015-12-16,91,65.0,,0.65,59.15
2015-12-17,93,65.0,,0.65,60.45
2015-12-18,93,65.0,,0.65,60.45
2015-12-19,95,65.0,,0.65,61.75
2015-12-20,92,65.0,,0.65,59.800000000000004
2015-12-21,94,65.0,,0.65,61.1
2015-12-22,90,65.0,,0.65,58.5
2015-12-23,95,65.0,,0.65,61.75
2015-12-24,88,65.0,,0.65,57.2
2015-12-25,73,65.0,,0.65,47.45
2015-12-26,89,65.0,,0.65,57.85
2015-12-27,88,65.0,,0.65,57.2
2015-12-28,95,65.0,,0.65,61.75
2015-12-29,98,65.0,,0.65,63.7
2015-12-30,100,65.0,,0.65,65.0
2015-12-31,94,65.0,,0.65,61.1
2016-01-01,65,80.0,False,0.8,52.0
2016-01-02,80,80.0,,0.8,64.0
2016-01-03,79,80.0,,0.8,63.2
2016-01-04,93,80.0,,0.8,74.4
2016-01-05,82,80.0,,0.8,65.60000000000001
2016-01-06,83,80.0,,0.8,66.4
2016-01-07,86,80.0,,0.8,68.8
2016-01-08,83,80.0,,0.8,66.4
2016-01-09,86,80.0,,0.8,68.8
2016-01-10,74,80.0,,0.8,59.2
2016-01-11,82,80.0,,0.8,65.60000000000001
2016-01-12,87,80.0,,0.8,69.60000000000001
2016-01-13,85,80.0,,0.8,68.0
2016-01-14,78,80.0,,0.8,62.400000000000006
2016-01-15,91,80.0,,0.8,72.8
2016-01-16,86,80.0,,0.8,68.8
2016-01-17,80,80.0,,0.8,64.0
2016-01-18,94,80.0,,0.8,75.2
2016-01-19,91,80.0,,0.8,72.8
2016-01-20,100,80.0,,0.8,80.0
2016-01-21,97,80.0,,0.8,77.60000000000001
2016-01-22,89,80.0,,0.8,71.2
2016-01-23,81,80.0,,0.8,64.8
2016-01-24,79,80.0,,0.8,63.2
2016-01-25,87,80.0,,0.8,69.60000000000001
2016-01-26,88,80.0,,0.8,70.4
2016-01-27,84,80.0,,0.8,67.2
2016-01-28,85,80.0,,0.8,68.0
2016-01-29,83,80.0,,0.8,66.4
2016-01-30,87,80.0,,0.8,69.60000000000001
2016-01-31,83,80.0,,0.8,66.4
2016-02-01,93,78.0,False,0.78,72.54
2016-02-02,84,78.0,,0.78,65.52
2016-02-03,87,78.0,,0.78,67.86
2016-02-04,91,78.0,,0.78,70.98
2016-02-05,89,78.0,,0.78,69.42
2016-02-06,92,78.0,,0.78,71.76
2016-02-07,90,78.0,,0.78,70.2
2016-02-08,85,78.0,,0.78,66.3
2016-02-09,87,78.0,,0.78,67.86
2016-02-10,87,78.0,,0.78,67.86
2016-02-11,100,78.0,,0.78,78.0
2016-02-12,97,78.0,,0.78,75.66
2016-02-13,89,78.0,,0.78,69.42
2016-02-14,86,78.0,,0.78,67.08
2016-02-15,92,78.0,,0.78,71.76
2016-02-16,90,78.0,,0.78,70.2
2016-02-17,92,78.0,,0.78,71.76
2016-02-18,96,78.0,,0.78,74.88
2016-02-19,91,78.0,,0.78,70.98
2016-02-20,94,78.0,,0.78,73.32000000000001
2016-02-21,94,78.0,,0.78,73.32000000000001
2016-02-22,92,78.0,,0.78,71.76
2016-02-23,92,78.0,,0.78,71.76
2016-02-24,87,78.0,,0.78,67.86
2016-02-25,89,78.0,,0.78,69.42
2016-02-26,89,78.0,,0.78,69.42
2016-02-27,91,78.0,,0.78,70.98
2016-02-28,90,78.0,,0.78,70.2
2016-02-29,86,78.0,,0.78,67.08
2016-03-01,94,75.0,False,0.75,70.5
2016-03-02,90,75.0,,0.75,67.5
2016-03-03,92,75.0,,0.75,69.0
2016-03-04,95,75.0,,0.75,71.25
2016-03-05,98,75.0,,0.75,73.5
2016-03-06,93,75.0,,0.75,69.75
2016-03-07,98,75.0,,0.75,73.5
2016-03-08,100,75.0,,0.75,75.0
2016-03-09,96,75.0,,0.75,72.0
2016-03-10,94,75.0,,0.75,70.5
2016-03-11,94,75.0,,0.75,70.5
2016-03-12,98,75.0,,0.75,73.5
2016-03-13,99,75.0,,0.75,74.25
2016-03-14,95,75.0,,0.75,71.25
2016-03-15,97,75.0,,0.75,72.75
2016-03-16,93,75.0,,0.75,69.75
2016-03-17,94,75.0,,0.75,70.5
2016-03-18,94,75.0,,0.75,70.5
2016-03-19,97,75.0,,0.75,72.75
2016-03-20,96,75.0,,0.75,72.0
2016-03-21,96,75.0,,0.75,72.0
2016-03-22,93,75.0,,0.75,69.75
2016-03-23,90,75.0,,0.75,67.5
2016-03-24,94,75.0,,0.75,70.5
2016-03-25,89,75.0,,0.75,66.75
2016-03-26,97,75.0,,0.75,72.75
2016-03-27,88,75.0,,0.75,66.0
2016-03-28,91,75.0,,0.75,68.25
2016-03-29,91,75.0,,0.75,68.25
2016-03-30,90,75.0,,0.75,67.5
2016-03-31,88,75.0,,0.75,66.0
2016-04-01,88,73.0,False,0.73,64.24
2016-04-02,93,73.0,,0.73,67.89
2016-04-03,91,73.0,,0.73,66.42999999999999
2016-04-04,88,73.0,,0.73,64.24
2016-04-05,89,73.0,,0.73,64.97
2016-04-06,88,73.0,,0.73,64.24
2016-04-07,82,73.0,,0.73,59.86
2016-04-08,86,73.0,,0.73,62.78
2016-04-09,93,73.0,,0.73,67.89
2016-04-10,90,73.0,,0.73,65.7
2016-04-11,85,73.0,,0.73,62.05
2016-04-12,92,73.0,,0.73,67.16
2016-04-13,89,73.0,,0.73,64.97
2016-04-14,87,73.0,,0.73,63.51
2016-04-15,90,73.0,,0.73,65.7
2016-04-16,100,73.0,,0.73,73.0
2016-04-17,97,73.0,,0.73,70.81
2016-04-18,90,73.0,,0.73,65.7
2016-04-19,90,73.0,,0.73,65.7
2016-04-20,93,73.0,,0.73,67.89
2016-04-21,89,73.0,,0.73,64.97
2016-04-22,88,73.0,,0.73,64.24
2016-04-23,96,73.0,,0.73,70.08
2016-04-24,90,73.0,,0.73,65.7
2016-04-25,92,73.0,,0.73,67.16
2016-04-26,89,73.0,,0.73,64.97
2016-04-27,85,73.0,,0.73,62.05
2016-04-28,83,73.0,,0.73,60.589999999999996
2016-04-29,82,73.0,,0.73,59.86
2016-04-30,87,73.0,,0.73,63.51
2016-05-01,93,73.0,False,0.73,67.89
2016-05-02,92,73.0,,0.73,67.16
2016-05-03,89,73.0,,0.73,64.97
2016-05-04,89,73.0,,0.73,64.97
2016-05-05,91,73.0,,0.73,66.42999999999999
2016-05-06,91,73.0,,0.73,66.42999999999999
2016-05-07,96,73.0,,0.73,70.08
2016-05-08,91,73.0,,0.73,66.42999999999999
2016-05-09,91,73.0,,0.73,66.42999999999999
2016-05-10,91,73.0,,0.73,66.42999999999999
2016-05-11,90,73.0,,0.73,65.7
2016-05-12,90,73.0,,0.73,65.7
2016-05-13,92,73.0,,0.73,67.16
2016-05-14,99,73.0,,0.73,72.27
2016-05-15,100,73.0,,0.73,73.0
2016-05-16,98,73.0,,0.73,71.53999999999999
2016-05-17,94,73.0,,0.73,68.62
2016-05-18,94,73.0,,0.73,68.62
2016-05-19,90,73.0,,0.73,65.7
2016-05-20,89,73.0,,0.73,64.97
2016-05-21,100,73.0,,0.73,73.0
2016-05-22,98,73.0,,0.73,71.53999999999999
2016-05-23,90,73.0,,0.73,65.7
2016-05-24,92,73.0,,0.73,67.16
2016-05-25,95,73.0,,0.73,69.35
2016-05-26,95,73.0,,0.73,69.35
2016-05-27,91,73.0,,0.73,66.42999999999999
2016-05-28,96,73.0,,0.73,70.08
2016-05-29,91,73.0,,0.73,66.42999999999999
2016-05-30,92,73.0,,0.73,67.16
2016-05-31,88,73.0,,0.73,64.24
2016-06-01,96,72.0,False,0.72,69.12
2016-06-02,91,72.0,,0.72,65.52
2016-06-03,96,72.0,,0.72,69.12
2016-06-04,100,72.0,,0.72,72.0
2016-06-05,94,72.0,,0.72,67.67999999999999
2016-06-06,95,72.0,,0.72,68.39999999999999
2016-06-07,97,72.0,,0.72,69.84
2016-06-08,90,72.0,,0.72,64.8
2016-06-09,94,72.0,,0.72,67.67999999999999
2016-06-10,92,72.0,,0.72,66.24
2016-06-11,95,72.0,,0.72,68.39999999999999
2016-06-12,90,72.0,,0.72,64.8
2016-06-13,91,72.0,,0.72,65.52
2016-06-14,90,72.0,,0.72,64.8
2016-06-15,92,72.0,,0.72,66.24
2016-06-16,96,72.0,,0.72,69.12
2016-06-17,92,72.0,,0.72,66.24
2016-06-18,99,72.0,,0.72,71.28
2016-06-19,90,72.0,,0.72,64.8
2016-06-20,92,72.0,,0.72,66.24
2016-06-21,96,72.0,,0.72,69.12
2016-06-22,94,72.0,,0.72,67.67999999999999
2016-06-23,93,72.0,,0.72,66.96
2016-06-24,97,72.0,,0.72,69.84
2016-06-25,100,72.0,,0.72,72.0
2016-06-26,99,72.0,,0.72,71.28
2016-06-27,95,72.0,,0.72,68.39999999999999
2016-06-28,95,72.0,,0.72,68.39999999999999
2016-06-29,92,72.0,,0.72,66.24
2016-06-30,94,72.0,,0.72,67.67999999999999
2016-07-01,94,70.0,False,0.7,65.8
2016-07-02,100,70.0,,0.7,70.0
2016-07-03,89,70.0,,0.7,62.3
2016-07-04,85,70.0,,0.7,59.49999999999999
2016-07-05,88,70.0,,0.7,61.599999999999994
2016-07-06,95,70.0,,0.7,66.5
2016-07-07,94,70.0,,0.7,65.8
2016-07-08,90,70.0,,0.7,62.99999999999999
2016-07-09,97,70.0,,0.7,67.89999999999999
2016-07-10,92,70.0,,0.7,64.39999999999999
2016-07-11,91,70.0,,0.7,63.699999999999996
2016-07-12,96,70.0,,0.7,67.19999999999999
2016-07-13,94,70.0,,0.7,65.8
2016-07-14,89,70.0,,0.7,62.3
2016-07-15,91,70.0,,0.7,63.699999999999996
2016-07-16,98,70.0,,0.7,68.6
2016-07-17,93,70.0,,0.7,65.1
2016-07-18,91,70.0,,0.7,63.699999999999996
2016-07-19,90,70.0,,0.7,62.99999999999999
2016-07-20,93,70.0,,0.7,65.1
2016-07-21,90,70.0,,0.7,62.99999999999999
2016-07-22,90,70.0,,0.7,62.99999999999999
2016-07-23,98,70.0,,0.7,68.6
2016-07-24,91,70.0,,0.7,63.699999999999996
2016-07-25,90,70.0,,0.7,62.99999999999999
2016-07-26,93,70.0,,0.7,65.1
2016-07-27,91,70.0,,0.7,63.699999999999996
2016-07-28,92,70.0,,0.7,64.39999999999999
2016-07-29,92,70.0,,0.7,64.39999999999999
2016-07-30,99,70.0,,0.7,69.3
2016-07-31,94,70.0,,0.7,65.8
2016-08-01,93,68.0,False,0.68,63.24
2016-08-02,96,68.0,,0.68,65.28
2016-08-03,96,68.0,,0.68,65.28
2016-08-04,94,68.0,,0.68,63.92
2016-08-05,89,68.0,,0.68,60.52
2016-08-06,92,68.0,,0.68,62.56
2016-08-07,91,68.0,,0.68,61.88
2016-08-08,91,68.0,,0.68,61.88
2016-08-09,87,68.0,,0.68,59.160000000000004
2016-08-10,85,68.0,,0.68,57.800000000000004
2016-08-11,89,68.0,,0.68,60.52
2016-08-12,89,68.0,,0.68,60.52
2016-08-13,93,68.0,,0.68,63.24
2016-08-14,91,68.0,,0.68,61.88
2016-08-15,88,68.0,,0.68,59.84
2016-08-16,84,68.0,,0.68,57.120000000000005
2016-08-17,86,68.0,,0.68,58.480000000000004
2016-08-18,89,68.0,,0.68,60.52
2016-08-19,88,68.0,,0.68,59.84
2016-08-20,93,68.0,,0.68,63.24
